Run,Argument_Index,Ground_Truth_Score,Ground_Truth_Binary,Predicted_Label,Predicted_Binary,Error,Normalized_Error,Error_Type
1,3,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,4,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
1,6,2.5,0,Good,1,-2.5,0.3562231759656653,good_to_bad
1,7,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,9,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,10,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,12,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,16,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
1,17,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,29,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,33,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,34,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,35,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,36,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,37,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,38,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,40,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
1,42,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
1,43,4.666666666666667,1,Bad,0,3.666666666666667,0.8003992015968066,bad_to_good
1,45,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,46,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,47,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,49,2.5,0,Good,1,-2.5,0.3562231759656653,good_to_bad
1,52,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,53,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,55,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,57,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,58,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,59,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,60,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,61,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,63,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,66,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,69,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,70,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,71,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
1,74,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,75,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,76,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,78,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,0,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,1,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,2,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,3,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,4,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
2,6,2.5,0,Good,1,-2.5,0.3562231759656653,good_to_bad
2,8,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,11,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,12,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,16,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
2,17,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,20,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
2,28,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,30,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,31,3.5,1,Bad,0,2.5,0.1017964071856287,bad_to_good
2,33,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,35,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,36,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,37,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,38,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,39,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,40,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
2,41,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,42,2.333333333333333,0,Good,1,-2.666666666666667,0.4277539341917026,good_to_bad
2,44,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,45,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,47,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,49,2.5,0,Good,1,-2.5,0.3562231759656653,good_to_bad
2,51,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,55,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,57,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,58,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,59,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,62,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,63,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
