Run,Argument_Index,Ground_Truth_Score,Ground_Truth_Binary,Predicted_Label,Predicted_Binary,Error,Normalized_Error,Error_Type
1,0,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,1,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,2,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,7,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,8,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,10,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,11,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,12,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,15,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,21,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,22,2.0,0,Good,1,-3.0,0.5708154506437768,good_to_bad
1,23,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,25,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,26,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,27,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,28,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
1,31,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,32,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
1,33,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,36,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,37,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,41,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,45,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,46,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,50,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
1,53,3.5,1,Bad,0,2.5,0.1017964071856287,bad_to_good
1,57,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,65,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,66,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
1,70,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,71,2.0,0,Good,1,-3.0,0.5708154506437768,good_to_bad
1,74,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
1,77,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
1,79,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
1,80,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,0,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,2,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,4,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,5,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
2,8,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,9,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,12,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,13,3.5,1,Bad,0,2.5,0.1017964071856287,bad_to_good
2,19,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,20,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,22,2.0,0,Good,1,-3.0,0.5708154506437768,good_to_bad
2,24,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,25,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,28,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
2,30,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,31,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,32,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
2,33,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,34,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
2,35,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,36,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,37,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
2,38,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,44,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,52,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,54,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,56,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,57,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,58,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,61,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,64,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,65,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,72,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,74,3.333333333333333,1,Bad,0,2.333333333333333,0.0019960079840317165,bad_to_good
2,76,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
2,77,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
2,79,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
2,80,4.0,1,Bad,0,3.0,0.40119760479041916,bad_to_good
3,2,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
3,4,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
3,5,4.333333333333333,1,Bad,0,3.333333333333333,0.6007984031936126,bad_to_good
3,6,3.0,0,Good,1,-2.0,0.14163090128755368,good_to_bad
3,8,3.6666666666666665,1,Bad,0,2.6666666666666665,0.20159680638722544,bad_to_good
3,9,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
3,12,2.6666666666666665,0,Good,1,-2.3333333333333335,0.2846924177396281,good_to_bad
3,13,3.5,1,Bad,0,2.5,0.1017964071856287,bad_to_good
