Run,Argument_Index,Ground_Truth_Score,Ground_Truth_Binary,Predicted_Label,Predicted_Binary,Error,Normalized_Error,Error_Type
1,0,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,2,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,3,4.0,1,Bad,0,3.0,0.5,bad_to_good
1,7,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,8,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,10,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,11,3.0,1,Bad,0,2.0,0,bad_to_good
1,16,3.0,1,Bad,0,2.0,0,bad_to_good
1,17,3.5,1,Bad,0,2.5,0.25,bad_to_good
1,18,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,20,3.5,1,Bad,0,2.5,0.25,bad_to_good
1,22,3.0,1,Bad,0,2.0,0,bad_to_good
1,24,2.5,0,Good,1,-2.5,0.25,good_to_bad
1,29,3.0,1,Bad,0,2.0,0,bad_to_good
1,30,3.0,1,Bad,0,2.0,0,bad_to_good
1,33,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,35,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,36,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,37,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,39,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,42,3.0,1,Bad,0,2.0,0,bad_to_good
1,46,3.0,1,Bad,0,2.0,0,bad_to_good
1,50,3.5,1,Bad,0,2.5,0.25,bad_to_good
1,51,2.5,0,Good,1,-2.5,0.25,good_to_bad
1,52,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,53,3.0,1,Bad,0,2.0,0,bad_to_good
1,54,3.0,1,Bad,0,2.0,0,bad_to_good
1,56,3.0,1,Bad,0,2.0,0,bad_to_good
1,58,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,64,3.0,1,Bad,0,2.0,0,bad_to_good
1,65,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,71,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,75,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,76,3.0,1,Bad,0,2.0,0,bad_to_good
1,77,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,80,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,81,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,82,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,83,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,84,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,85,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,88,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,93,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,95,3.5,1,Bad,0,2.5,0.25,bad_to_good
1,97,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,98,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,108,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,109,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,111,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,113,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,117,3.5,1,Bad,0,2.5,0.25,bad_to_good
1,118,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,120,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,121,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
