Run,Argument_Index,Ground_Truth_Score,Ground_Truth_Binary,Predicted_Label,Predicted_Binary,Error,Normalized_Error,Error_Type
1,1,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,5,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,6,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,7,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,8,4.0,1,Bad,0,3.0,0.5,bad_to_good
1,9,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,10,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,17,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,19,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,23,4.0,1,Bad,0,3.0,0.5,bad_to_good
1,25,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,26,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,30,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,36,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,37,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,38,2.5,0,Good,1,-2.5,0.25,good_to_bad
1,40,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,41,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,44,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,46,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,47,3.0,1,Bad,0,2.0,0,bad_to_good
1,49,2.0,0,Good,1,-3.0,0.5,good_to_bad
1,51,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,52,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,55,3.0,1,Bad,0,2.0,0,bad_to_good
1,58,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,59,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,60,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,63,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
1,65,3.6666666666666665,1,Bad,0,2.6666666666666665,0.33333333333333326,bad_to_good
1,66,2.6666666666666665,0,Good,1,-2.3333333333333335,0.16666666666666674,good_to_bad
1,67,3.333333333333333,1,Bad,0,2.333333333333333,0.16666666666666652,bad_to_good
1,71,2.333333333333333,0,Good,1,-2.666666666666667,0.3333333333333335,good_to_bad
